uuid;title;price;image;coordinates;guests;bedrooms;beds;bathrooms;description
8b3767ac-44e3-4ce4-9055-3ed312bd1562;Denis Apart, 2 комнаты, до 4 человек, рядом вокзал;60;IMG-8b3767ac-44e3-4ce4-9055-3ed312bd1562.jpg;53.87345000,27.57630600;2;1;2;2;Denis Apart, 2 комнаты, до 4 человек, рядом вокзал in Minsk provides accommodation with free WiFi, 3.5 km from Dinamo Stadium, 5 km from Palace of Republic and 6 km from Palova Arena. Housed in a building dating from 1983, this apartment is 9 km from Olympic Tennis Centre and 9 km from Chizhovka-Arena. The apartment is equipped with 1 bedroom, 1 bathroom, bed linen, towels, a flat-screen TV with cable channels, a dining area, a fully equipped kitchen, and a balcony with city views. Minsk Sports Palace is 6 km from the apartment, while Olympic Sports Complex is 8 km away. The nearest airport is Minsk National Airport, 40 km from Denis Apart, 2 комнаты, до 4 человек, рядом вокзал. 
0dca538a-eb18-4ad0-a3a9-f374bf758a8e;Apart with 2 beedrooms on Nezavisimosti Prospekt 52;46;IMG-0dca538a-eb18-4ad0-a3a9-f374bf758a8e.jpg;53.91574465,27.58444629;6;2;3;1;Offering city views, Apart with 2 beedrooms on Nezavisimosti Prospekt 52 is an accommodation set in Minsk, 2.1 km from Olympic Sports Complex and 2.7 km from Palace of Republic. The property is 4.2 km from Minsk Sports Palace and 6 km from Olympic Tennis Centre. With free WiFi, this apartment offers a flat-screen TV, a washing machine and a kitchen with a microwave and fridge. Towels and bed linen are featured. Staff speak German, English and Russian at the reception. Dinamo Stadium is 3.5 km from the apartment, while Palova Arena is 3.9 km away. The nearest airport is Minsk National, 45 km from Apart with 2 beedrooms on, and the property offers a paid airport shuttle service. 
9a5751ea-4907-445c-85c8-6435486f69a5;Hotel Universitetskaya;45;IMG-9a5751ea-4907-445c-85c8-6435486f69a5.jpg;53.87014483,27.46488823;6;3;4;1;Set in Minsk, 9 km from Dinamo Stadium, Hotel Universitetskaya offers accommodation with free WiFi and free private parking. The property is situated 9 km from Palace of Republic, 9 km from Palova Arena and 10 km from Minsk Sports Palace. The hostel has family rooms. At the hostel, all rooms have a desk. All guest rooms feature a safety deposit box. Olympic Tennis Centre is 10 km from Hotel Universitetskaya, while Falcon Club is 11 km from the property. The nearest airport is Minsk National Airport, 51 km from the accommodation. 
8f7843ae-a3a3-4996-9f68-5e4b99c8ae9b;2-Rooms Apartment in Vivaldi;63;IMG-8f7843ae-a3a3-4996-9f68-5e4b99c8ae9b.jpg;53.95061300,27.68251200;3;2;3;2;Situated in Minsk, 2.7 km from Uruchie Sports Palace and 5 km from Shooting Centre Sporting Club, 2-Rooms Apartment in Vivaldi features air-conditioned accommodation with a balcony and free WiFi. The property, housed in a building dating from 2017, is 5 km from Shooting Centre and 8 km from Olympic Sports Complex. The apartment has 1 bedroom, 1 bathroom, bed linen, towels, a flat-screen TV with satellite channels, a dining area, a fully equipped kitchen, and a patio with city views. Hiking can be enjoyed nearby. Palace of Republic is 11 km from the apartment, while Dinamo Stadium is 12 km from the property. The nearest airport is Minsk National, 34 km from 2-Rooms Apartment in Vivaldi, and the property offers a paid airport shuttle service. 
9a83ca85-3ed5-4618-acbf-cc0effd4131f;Usadba Staryi park 2;45;IMG-9a83ca85-3ed5-4618-acbf-cc0effd4131f.jpg;53.96486905,27.59375100;4;3;3;1;Located within the Sovetsky District district in Minsk, Usadba Staryi park 2 has air conditioning, a patio, and lake views. This holiday home has a private pool, a garden and free private parking. The holiday home features 3 bedrooms, a flat-screen TV with satellite channels, an equipped kitchen with a dishwasher and a microwave, a washing machine, and 2 bathrooms with a bidet. A terrace is available on site and both hiking and fishing can be enjoyed within close proximity of the holiday home. Olympic Sports Complex is 8 km from Usadba Staryi park 2, while Uruchie Sports Palace is 10 km away. The nearest airport is Minsk National, 46 km from the accommodation, and the property offers a paid airport shuttle service. 
6f746ea6-c6bc-493b-9540-7e07bb6138b5;London Hostel;69;IMG-6f746ea6-c6bc-493b-9540-7e07bb6138b5.jpg;53.91599500,27.51284500;6;2;3;1;Set in Minsk within 1.1 km of Olympic Tennis Centre and 1.9 km of Falcon Club, London Hostel provides rooms with free WiFi. The property is located 2.5 km from Palova Arena, 2.5 km from Minsk Sports Palace and 3 km from Minsk-Arena. The accommodation offers a shared kitchen and a shared lounge for guests. Palace of Republic is 3.4 km from the hostel, while Dinamo Stadium is 3.8 km away. The nearest airport is Minsk National Airport, 34 km from London Hostel. 
a831afcd-eaa3-4999-a95c-8eeb2161391c;Apartments Yakuba Kolosa;40;IMG-a831afcd-eaa3-4999-a95c-8eeb2161391c.jpg;53.91411526,27.58457908;2;3;1;2;Offering free WiFi and city views, Apartments Yakuba Kolosa is an accommodation set in Minsk. This apartment is 4 km from Palova Arena and 4.1 km from Dinamo Stadium. The apartment has 2 bedrooms, 1 bathroom, bed linen, towels, a flat-screen TV, a fully equipped kitchen, and a balcony with garden views. Olympic Sports Complex is 2.6 km from the apartment, while Palace of Republic is 2.8 km from the property. The nearest airport is Minsk National, 46 km from Apartments Yakuba Kolosa, and the property offers a paid airport shuttle service. 
13ad2861-8934-47ad-b6fe-627905e55308;Apartment on Praspiekt Niezaliežnasci 28;41;IMG-13ad2861-8934-47ad-b6fe-627905e55308.jpg;53.90335840,27.56541610;3;1;4;1;Offering free WiFi and city views, Apartment on Praspiekt Niezaliežnasci 28 is an accommodation set in the heart of Minsk, just less than 1 km from Palace of Republic and an 18-minute walk from Dinamo Stadium. The property is 4 km from Olympic Sports Complex and 6 km from Olympic Tennis Centre. The apartment has 2 bedrooms, a flat-screen TV with satellite channels, an equipped kitchen with a microwave and a fridge, a washing machine, and 1 bathroom with a shower. Towels and bed linen are offered in this accommodation. A children's playground is available for guests to use at the apartment. Palova Arena is 2.1 km from Apartment on Praspiekt Niezaliežnasci 28, while Minsk Sports Palace is 2.4 km from the property. The nearest airport is Minsk National, 41 km from the accommodation, and the property offers a paid airport shuttle service. 
c93ad6c7-1a95-4390-a67a-d8136e9d7855;Apartment on Ratomskaya 7;38;IMG-c93ad6c7-1a95-4390-a67a-d8136e9d7855.jpg;53.94222611,27.46022533;3;2;3;2;Located within the Tsentralny District district in Minsk, Apartment on Ratomskaya 7 has air conditioning, a balcony, and city views. The property, housed in a building dating from 2018, has free WiFi and is 2.5 km from Minsk-Arena and 5 km from Olympic Tennis Centre. The apartment features 1 bedroom, a flat-screen TV with cable channels, an equipped kitchen with a dishwasher and a microwave, a washing machine, and 1 bathroom with a bidet. Towels and bed linen are provided. Falcon Club is 6 km from the apartment, while Palace of Republic is 9 km away. The nearest airport is Minsk National Airport, 52 km from Apartment on Ratomskaya 7. 
b1846c12-8352-4f22-a228-e1e6578a2504;Molnar Apartments Smorgovskiy 7;34;IMG-b1846c12-8352-4f22-a228-e1e6578a2504.jpg;53.93083968,27.55090467;2;2;4;2;Molnar Apartments Smorgovskiy 7 in Minsk provides accommodation with free WiFi, 3.3 km from Falcon Club, 4 km from Olympic Tennis Centre and 4.2 km from Palova Arena. This apartment is 5 km from Olympic Sports Complex and 5 km from Dinamo Stadium. The apartment is equipped with 1 bedroom, 1 bathroom, bed linen, towels, a flat-screen TV with cable channels, a dining area, a fully equipped kitchen, and a balcony with city views. Palace of Republic is 4.2 km from the apartment, while Minsk Sports Palace is 5 km away. The nearest airport is Minsk National, 48 km from Molnar Apartments Smorgovskiy 7, and the property offers a paid airport shuttle service. 
d0ab4ac5-9288-498a-80aa-fc6ef75f4cd6;Apartment on Pritytskogo 105;50;IMG-d0ab4ac5-9288-498a-80aa-fc6ef75f4cd6.jpg;53.90617900,27.43051440;3;1;2;1;Apartment on Pritytskogo 105 is located in Minsk, 8 km from Olympic Tennis Centre and 9 km from Falcon Club, in an area where hiking can be enjoyed. It has city views and free WiFi throughout the property. The apartment features 1 bedroom, a flat-screen TV, an equipped kitchen with a microwave and a fridge, a washing machine, and 1 bathroom with a bath. Towels and bed linen are featured. Palace of Republic is 9 km from the apartment, while Dinamo Stadium is 9 km away. The nearest airport is Minsk National Airport, 50 km from Apartment on Pritytskogo 105. 
53aa15a9-1d90-4471-b31d-a57340c964ec;Helen Apartments (Olimp);47;IMG-53aa15a9-1d90-4471-b31d-a57340c964ec.jpg;53.93452000,27.49654000;5;2;2;1;Boasting a casino, Helen Apartments (Olimp) offers accommodation in Minsk with free WiFi and city views. The property is 3.2 km from Falcon Club and 6 km from Palace of Republic. The apartment has 1 bedroom, a flat-screen TV with satellite channels, an equipped kitchen with a microwave and a fridge, a washing machine, and 1 bathroom with a bath or shower. Towels and bed linen are offered. The apartment offers a children's playground. If you would like to discover the area, hiking is possible in the surroundings and Helen Apartments (Olimp) can arrange a bicycle rental service. Minsk-Arena is 2.3 km from the accommodation, while Olympic Tennis Centre is 2.6 km from the property. The nearest airport is Minsk National, 47 km from Helen Apartments (Olimp), and the property offers a paid airport shuttle service. 
5db2a2e0-afd0-483b-9d25-53f07cea93d8;Zalkind Hotel Rooms & Kitchen;37;IMG-5db2a2e0-afd0-483b-9d25-53f07cea93d8.jpg;53.90229734,27.55108273;5;3;2;2;Conveniently situated in the Tsentralny District district of Minsk, Zalkind Hotel Rooms & Kitchen is located less than 1 km from Palace of Republic, a 13-minute walk from Dinamo Stadium and 1.4 km from Palova Arena. Among the facilities of this property are a restaurant, a 24-hour front desk and room service, along with free WiFi throughout the property. The hotel features family rooms. The hotel will provide guests with air-conditioned rooms with a desk, a kettle, a minibar, a safety deposit box, a flat-screen TV and a private bathroom with a shower. At Zalkind Hotel Rooms & Kitchen each room is equipped with bed linen and towels. A à la carte breakfast is available daily at the accommodation. Guests at Zalkind Hotel Rooms & Kitchen will be able to enjoy activities in and around Minsk, like hiking. Minsk Sports Palace is 1.7 km from the hotel, while Olympic Tennis Centre is 4.4 km away. The nearest airport is Minsk National, 44 km from Zalkind Hotel Rooms & Kitchen, and the property offers a paid airport shuttle service. 
6273b707-b95a-4bd4-a6a3-ca7e7a82905d;Guide of Minsk - Karla Marksa;33;IMG-6273b707-b95a-4bd4-a6a3-ca7e7a82905d.jpg;53.89811023,27.55609137;5;2;4;1;Boasting a bar and free WiFi, Guide of Minsk - Karla Marksa is situated in the centre of Minsk, close to Dinamo Stadium and Palace of Republic. Some of the units have a cable flat-screen TV, a fully equipped kitchen with a microwave, and a private bathroom with a shower and a hairdryer. Palova Arena is 2.1 km from the apartment, while Minsk Sports Palace is 2.4 km from the property. The nearest airport is Minsk National Airport, 40 km from Guide of Minsk - Karla Marksa. 
3047c148-8e3e-4868-953b-e2476f2c2bcc;Arena City Apartments;64;IMG-3047c148-8e3e-4868-953b-e2476f2c2bcc.jpg;53.93104894,27.50076547;4;2;1;2;Located 15 minutes’ walk from Minsk-Arena, these apartments feature free Wi-Fi and a fully equipped kitchen. Guests are offered accommodation with a balcony. All apartments at Arena City Apartments include an individual décor and a washing machine. A hairdryer and shower are provided in the bathrooms. Guests are welcome to use the fully equipped kitchen, which comes complete with a microwave, fridge and kettle. A range of dining options can also be found within a 10-minute walk of the apartments. Minsk city centre with Oktyabrskaya Ploshchad and the Palace of the Republic are 11 minutes’ drive from Arena City Apartments. Minsk Airport is 56 km away. 
